,Unnamed: 0,ID_viaje,Estado cerrado,Duracion,Id de estacion de inicio,Fecha de inicio,Nombre de estacion de inicio,Fecha de fin,Id de estacion de fin de viaje,Nombre de estacion de fin de viaje,ID de ciclista,Msnbc de bicicleta,Moto identificador publico,Modelo de bicicleta,Nombre de producto,start_lat,start_lon,target_lat,target_lon,starttime,withinC,withinCend,start_building,target_building
201,237314,1164781,NORMAL,629,34,2022-09-19 07:52:00,34 - TRANBIA,19/09/2022 8:03,20.0,20 - TABAKALERA,16149,P32325,790.0,EFIT,Dbizi Ordinario,43.298148331467246,-1.9559687966137511,43.31786000120314,-1.971063773311431,2022-09-19 07:52:00,True,True,5161,547
202,237310,1164785,NORMAL,354,19,2022-09-19 07:53:00,19 - FRANTZIA PASEALEKUA,19/09/2022 7:59,25.0,25 - CORTÁZAR ARKITEKTOAK / ARQUITECTOS,14945,P32370,736.0,EFIT,Ordinario,43.316064000934894,-1.9690440854744768,43.31390507928185,-1.984269592587062,2022-09-19 07:53:00,True,True,2935,3091
203,237309,1164786,NORMAL,248,3,2022-09-19 07:53:00,03 - SANTA KATALINA PLAZATXOA,19/09/2022 7:57,18.0,18 - TERESA DE CALCUTA,21642,P32344,789.0,EFIT,Dbizi Ordinario,43.3172227421733,-1.98352768621168,43.324109470134964,-1.9676248369731637,2022-09-19 07:53:00,True,True,6172,4027
204,237308,1164787,NORMAL,449,20,2022-09-19 07:53:00,20 - TABAKALERA,19/09/2022 8:01,25.0,25 - CORTÁZAR ARKITEKTOAK / ARQUITECTOS,19535,P15869,143.0,FIT,Dbizi Ordinario,43.320165162274954,-1.9686917124864258,43.3030547331271,-1.979058446694776,2022-09-19 07:53:00,True,True,2803,392
205,237307,1164788,NORMAL,232,3,2022-09-19 07:53:00,03 - SANTA KATALINA PLAZATXOA,19/09/2022 7:57,18.0,18 - TERESA DE CALCUTA,17910,P15935,223.0,FIT,Dbizi Ordinario,43.32357857386725,-1.9781157935493712,43.31818803440208,-1.9708124330850971,2022-09-19 07:53:00,True,True,6085,1583
206,237300,1164796,NORMAL,1054,42,2022-09-19 07:54:00,42 - BERIO,19/09/2022 8:12,36.0,36 - ERRONDOGAINA / ALTO DE ERRONDO,18336,P32409,793.0,EFIT,Dbizi Ordinario,43.30199499708669,-2.0168672526841607,43.30038815164721,-1.989495129280507,2022-09-19 07:54:00,True,True,4708,879
207,237302,1164794,NORMAL,409,20,2022-09-19 07:54:00,20 - TABAKALERA,19/09/2022 8:01,25.0,25 - CORTÁZAR ARKITEKTOAK / ARQUITECTOS,1694,P15787,8.0,FIT,Ordinario,43.32005854999999,-1.969154,43.309301916744054,-1.9872403489824129,2022-09-19 07:54:00,True,True,2810,5854
208,237301,1164795,NORMAL,355,19,2022-09-19 07:54:00,19 - FRANTZIA PASEALEKUA,19/09/2022 8:00,25.0,25 - CORTÁZAR ARKITEKTOAK / ARQUITECTOS,15920,P32361,738.0,EFIT,Dbizi Ordinario,43.31609774344762,-1.9827423459089712,43.30948527993636,-1.9807683598218029,2022-09-19 07:54:00,True,True,6165,412
209,237304,1164792,NORMAL,292,26,2022-09-19 07:54:00,26 - JAVIER BARKAIZTEGI,19/09/2022 7:59,29.0,29 - EUSKAL KORTSARIOAK / CORSARIOS VASCOS,14495,P15990,239.0,FIT,Ordinario,43.305529146208656,-1.981005139277318,43.3062579906151,-1.9749304521004187,2022-09-19 07:54:00,True,True,458,298
210,237303,1164793,NORMAL,473,35,2022-09-19 07:54:00,35 - MUNTO,19/09/2022 8:02,2.0,02 - BRETXA,5267,P15779,161.0,FIT,Dbizi Ordinario,43.307912364950845,-2.0008895208689204,43.32092528420844,-1.982781768315768,2022-09-19 07:54:00,True,True,2988,2832
211,237305,1164791,NORMAL,1018,12,2022-09-19 07:54:00,12 - S.FRANTZISKO-GALTZADA NAGUSIA / GRAN VÍA,19/09/2022 8:11,46.0,46 - TOLOSA HIRIBIDEA-AMERIKA,723,P15878,80.0,FIT,Ordinario,43.329001538067054,-1.9709119937692807,43.30238812300267,-2.007906410818085,2022-09-19 07:54:00,True,True,899,1850
212,237306,1164790,NORMAL,220,8,2022-09-19 07:54:00,08 - URDANETA,19/09/2022 7:57,25.0,25 - CORTÁZAR ARKITEKTOAK / ARQUITECTOS,19240,E20048,203.0,FIT,Dbizi Ordinario,43.321486848396304,-1.9812733335670725,43.30689664590422,-1.983066134802836,2022-09-19 07:54:00,True,True,462,2947
213,237295,1164801,NORMAL,1219,18,2022-09-19 07:55:00,18 - TERESA DE CALCUTA,19/09/2022 8:16,43.0,43 - TOLOSA HIRIBIDEA-PSIKOLOGIA,13984,E20038,148.0,FIT,Dbizi Ocasional,43.324535714178346,-1.9782121808563211,43.30201567379263,-2.0057656742525243,2022-09-19 07:55:00,True,True,3070,534
214,237296,1164800,NORMAL,346,19,2022-09-19 07:55:00,19 - FRANTZIA PASEALEKUA,19/09/2022 8:01,25.0,25 - CORTÁZAR ARKITEKTOAK / ARQUITECTOS,22555,P35474,855.0,EFIT,Dbizi Ordinario,43.319193667789975,-1.9818101592968904,43.30911380267188,-1.977095166518288,2022-09-19 07:55:00,True,True,6187,5551
215,237297,1164799,NORMAL,257,38,2022-09-19 07:55:00,38 - KRISTINA INFANTA,19/09/2022 7:59,43.0,43 - TOLOSA HIRIBIDEA-PSIKOLOGIA,3515,P32311,780.0,EFIT,Ordinario,43.3155051,-2.00661325,43.31066662138877,-2.006334552100365,2022-09-19 07:55:00,True,True,4570,3407
216,237299,1164797,NORMAL,669,31,2022-09-19 07:55:00,31 - BARCELONA,19/09/2022 8:06,2.0,02 - BRETXA,1094,P15717,120.0,FIT,Ordinario,43.31012726478591,-1.9752663850830696,43.32302713130455,-1.9864284488173711,2022-09-19 07:55:00,True,True,1625,6196
217,237298,1164798,NORMAL,468,20,2022-09-19 07:55:00,20 - TABAKALERA,19/09/2022 8:03,12.0,12 - S.FRANTZISKO-GALTZADA NAGUSIA / GRAN VÍA,21713,P15695,268.0,FIT,Dbizi Ordinario,43.317748697661344,-1.9745088168189642,43.322199924305046,-1.972858783388846,2022-09-19 07:55:00,True,True,1866,1634
218,237294,1164802,NORMAL,609,21,2022-09-19 07:56:00,21 - KARMENGO ANDRE MARIA / VIRGEN DEL CARMEN,19/09/2022 8:06,9.0,09 - EASO,4982,P32336,730.0,EFIT,Dbizi Ordinario,43.31926005495464,-1.9706068185597552,43.3122666,-1.98360435,2022-09-19 07:56:00,True,True,1878,3628
219,237293,1164803,NORMAL,451,12,2022-09-19 07:56:00,12 - S.FRANTZISKO-GALTZADA NAGUSIA / GRAN VÍA,19/09/2022 8:03,8.0,08 - URDANETA,21157,E20044,85.0,FIT,Dbizi Ordinario,43.32403266982079,-1.973044276937645,43.315096673523705,-1.9798108935579928,2022-09-19 07:56:00,True,True,624,1637
220,237292,1164804,NORMAL,435,24,2022-09-19 07:56:00,24 - MORLANS,19/09/2022 8:03,19.0,19 - FRANTZIA PASEALEKUA,2663,E20046,106.0,FIT,Ordinario,43.31104941601518,-1.9838404092807582,43.31598034701208,-1.9735613765620643,2022-09-19 07:56:00,True,True,3589,2983
221,237290,1164806,NORMAL,1122,45,2022-09-19 07:57:00,45 - XABIER LIZARDI,19/09/2022 8:16,8.0,08 - URDANETA,7057,P32326,812.0,EFIT,Dbizi Ordinario Grupal empresa -5,43.30113969999999,-2.00644225,43.31403832042981,-1.9859285511892768,2022-09-19 07:57:00,True,True,1665,5979
222,237289,1164807,NORMAL,679,32,2022-09-19 07:57:00,32 - URBIA,19/09/2022 8:08,30.0,30 - HUMBOLDT,1930,P15807,128.0,FIT,Ordinario Grupal empresa -5,43.30888543197296,-1.9664814586460728,43.30616980186486,-1.9692791125652471,2022-09-19 07:57:00,True,True,2920,4843
223,237291,1164805,NORMAL,1432,16,2022-09-19 07:57:00,16 - ATARIZAR,19/09/2022 8:21,41.0,41 - TOLOSA HIRIBIDEA-KARLOS SANTAMARIA,18601,P15899,44.0,FIT,Dbizi Ordinario,43.32138105108451,-1.9674778683835428,43.31223234605264,-2.0151991027138854,2022-09-19 07:57:00,True,True,2817,1986
224,237288,1164808,NORMAL,978,20,2022-09-19 07:58:00,20 - TABAKALERA,19/09/2022 8:14,12.0,12 - S.FRANTZISKO-GALTZADA NAGUSIA / GRAN VÍA,11965,E20011,191.0,FIT,Ordinario,43.318036321144675,-1.974482790886532,43.327997342074525,-1.9699616943058311,2022-09-19 07:58:00,True,True,1872,925
225,237286,1164810,NORMAL,187,46,2022-09-19 07:58:00,46 - TOLOSA HIRIBIDEA-AMERIKA,19/09/2022 8:01,43.0,43 - TOLOSA HIRIBIDEA-PSIKOLOGIA,12194,P15991,28.0,FIT,Ordinario,43.300787414825784,-2.0021855995565767,43.309787164505025,-2.0086034423838286,2022-09-19 07:58:00,True,True,5968,3318
226,237285,1164811,NORMAL,149,47,2022-09-19 07:58:00,01 - UDALETXEA / AYUNTAMIENTO,19/09/2022 8:01,7.0,07 - MARQUÉS MIRAFLORES,11713,P15834,286.0,FIT,Ordinario,43.325036236194656,-1.9889338090731052,43.31938070538356,-1.9741060763011018,2022-09-19 07:58:00,True,True,29,1002
227,237284,1164812,NORMAL,973,42,2022-09-19 08:00:00,42 - BERIO,19/09/2022 8:16,26.0,26 - JAVIER BARKAIZTEGI,22374,P32369,805.0,EFIT,Dbizi Ordinario,43.30337519973466,-2.016091415742233,43.302680224530846,-1.9769770874483048,2022-09-19 08:00:00,True,True,1914,6064
228,237283,1164813,NORMAL,477,46,2022-09-19 08:01:00,46 - TOLOSA HIRIBIDEA-AMERIKA,19/09/2022 8:09,38.0,38 - KRISTINA INFANTA,5422,P15744,69.0,FIT,Dbizi Ordinario,43.29812621187479,-2.000432912912573,43.31160007018522,-1.9966685930483945,2022-09-19 08:01:00,True,True,1694,3924
229,237279,1164817,NORMAL,568,14,2022-09-19 08:02:00,14 - BERMINGHAM,19/09/2022 8:12,25.0,25 - CORTÁZAR ARKITEKTOAK / ARQUITECTOS,15889,P32408,708.0,EFIT,Dbizi Ordinario,43.31900245649753,-1.9712603003645408,43.304464036135855,-1.980805578306056,2022-09-19 08:02:00,True,True,1852,787
230,237278,1164818,NORMAL,842,45,2022-09-19 08:02:00,45 - XABIER LIZARDI,19/09/2022 8:17,42.0,42 - BERIO,7838,P32323,765.0,EFIT,Dbizi Ordinario,43.300537978882474,-2.0043911939790378,43.30761988819921,-2.0174742705214093,2022-09-19 08:02:00,True,True,532,2215
231,237280,1164816,NORMAL,776,37,2022-09-19 08:02:00,37 - ANDOAIN,19/09/2022 8:15,42.0,42 - BERIO,4685,P32410,746.0,EFIT,Dbizi Ordinario,43.30245755349229,-1.9919368956573733,43.30380929526514,-2.015569916918332,2022-09-19 08:02:00,True,True,4751,1917
232,237282,1164814,NORMAL,419,26,2022-09-19 08:02:00,26 - JAVIER BARKAIZTEGI,19/09/2022 8:09,36.0,36 - ERRONDOGAINA / ALTO DE ERRONDO,10801,P32407,791.0,EFIT,Dbizi Ordinario,43.30478335337924,-1.9824721460282384,43.302917464787626,-1.9897776968328882,2022-09-19 08:02:00,True,True,788,759
233,237281,1164815,NORMAL,735,30,2022-09-19 08:02:00,30 - HUMBOLDT,19/09/2022 8:15,47.0,01 - UDALETXEA / AYUNTAMIENTO,5593,P15883,126.0,FIT,Dbizi Ordinario,43.30979774728664,-1.9721951808373124,43.32064420118302,-1.9808491330658302,2022-09-19 08:02:00,True,True,445,6212
234,237276,1164820,NORMAL,176,2,2022-09-19 08:03:00,02 - BRETXA,19/09/2022 8:06,18.0,18 - TERESA DE CALCUTA,1334,P32380,787.0,EFIT,Ordinario,43.3213546177009,-1.9843530046748803,43.32180549384968,-1.980301271108076,2022-09-19 08:03:00,True,True,6203,32
235,237275,1164821,NORMAL,514,11,2022-09-19 08:03:00,11 - SAN FRANTZISKO-IPARRAGIRRE,19/09/2022 8:12,31.0,31 - BARCELONA,1374,P15714,147.0,FIT,Ordinario Grupal empresa -5,43.32257239612772,-1.9766626439160253,43.310728702538206,-1.9707720736211556,2022-09-19 08:03:00,True,True,610,1610
236,237277,1164819,NORMAL,667,25,2022-09-19 08:03:00,25 - CORTÁZAR ARKITEKTOAK / ARQUITECTOS,19/09/2022 8:14,12.0,12 - S.FRANTZISKO-GALTZADA NAGUSIA / GRAN VÍA,12861,P32383,773.0,EFIT,Ordinario,43.312853901573455,-1.9805435373199751,43.32696057958137,-1.9674850107116049,2022-09-19 08:03:00,True,True,6134,952
237,237274,1164822,NORMAL,622,37,2022-09-19 08:05:00,37 - ANDOAIN,19/09/2022 8:15,42.0,42 - BERIO,4123,P32366,816.0,EFIT,Ordinario,43.30245755349229,-1.9919368956573733,43.30552810209872,-2.0154020774802297,2022-09-19 08:05:00,True,True,4751,2451
238,237273,1164823,NORMAL,760,12,2022-09-19 08:05:00,12 - S.FRANTZISKO-GALTZADA NAGUSIA / GRAN VÍA,19/09/2022 8:18,38.0,38 - KRISTINA INFANTA,12806,P32340,759.0,EFIT,Ordinario,43.32379977979953,-1.9756586371440896,43.31310781487315,-2.0004847283035367,2022-09-19 08:05:00,True,True,586,6080
239,237272,1164824,NORMAL,602,12,2022-09-19 08:05:00,12 - S.FRANTZISKO-GALTZADA NAGUSIA / GRAN VÍA,19/09/2022 8:15,16.0,16 - ATARIZAR,1724,E20053,105.0,FIT,Ordinario,43.31834890948906,-1.9771467672203944,43.32177204095537,-1.9556343231521225,2022-09-19 08:05:00,True,True,1641,4467
240,237271,1164825,NORMAL,304,47,2022-09-19 08:05:00,01 - UDALETXEA / AYUNTAMIENTO,19/09/2022 8:10,8.0,08 - URDANETA,1529,P15877,186.0,FIT,Ordinario,43.323904012379685,-1.9838966008274737,43.315096673523705,-1.9798108935579928,2022-09-19 08:05:00,True,True,86,1637
241,237270,1164826,NORMAL,206,6,2022-09-19 08:05:00,06 - ARRASATE,19/09/2022 8:09,47.0,01 - UDALETXEA / AYUNTAMIENTO,4793,P32362,788.0,EFIT,Dbizi Ordinario,43.317450452726135,-1.9847306436878285,43.32395442694286,-1.9819867541902223,2022-09-19 08:05:00,True,True,6190,6200
242,237267,1164829,NORMAL,1054,29,2022-09-19 08:06:00,29 - EUSKAL KORTSARIOAK / CORSARIOS VASCOS,19/09/2022 8:24,45.0,45 - XABIER LIZARDI,6463,P15912,216.0,FIT,Dbizi Ordinario,43.30713451431912,-1.9648512830533231,43.30094924138615,-2.0047666526579686,2022-09-19 08:06:00,True,True,326,533
243,237269,1164827,NORMAL,734,3,2022-09-19 08:06:00,03 - SANTA KATALINA PLAZATXOA,19/09/2022 8:18,41.0,41 - TOLOSA HIRIBIDEA-KARLOS SANTAMARIA,14796,P15945,157.0,FIT,Dbizi Ordinario,43.32138436685229,-1.9767406899338809,43.310245771334216,-2.014831480396275,2022-09-19 08:06:00,True,True,5994,1984
244,237268,1164828,NORMAL,352,19,2022-09-19 08:06:00,19 - FRANTZIA PASEALEKUA,19/09/2022 8:12,25.0,25 - CORTÁZAR ARKITEKTOAK / ARQUITECTOS,6160,P15853,93.0,FIT,Dbizi Ordinario,43.31807434489339,-1.9739786035091231,43.313094647250345,-1.9805022426541192,2022-09-19 08:06:00,True,True,1877,6136
245,237266,1164830,NORMAL,831,47,2022-09-19 08:07:00,01 - UDALETXEA / AYUNTAMIENTO,19/09/2022 8:20,42.0,42 - BERIO,11021,P32329,721.0,EFIT,Dbizi Ocasional,43.31949409675369,-1.9810412105181785,43.306301863052965,-2.016070148654169,2022-09-19 08:07:00,True,True,6188,2253
246,237265,1164831,NORMAL,371,30,2022-09-19 08:07:00,30 - HUMBOLDT,19/09/2022 8:13,33.0,33 - ANTZIETA,9992,P15821,50.0,FIT,Dbizi Ocasional,43.310853582856076,-1.9679768973311729,43.30454669600152,-1.9613348817845653,2022-09-19 08:07:00,True,True,4541,106
247,237264,1164832,NORMAL,805,38,2022-09-19 08:07:00,38 - KRISTINA INFANTA,19/09/2022 8:20,11.0,11 - SAN FRANTZISKO-IPARRAGIRRE,432,P15979,79.0,FIT,Ordinario,43.31109722014791,-1.997793633838616,43.32597099076857,-1.9743556682837,2022-09-19 08:07:00,True,True,3889,3072
248,237263,1164833,NORMAL,432,18,2022-09-19 08:07:00,18 - TERESA DE CALCUTA,19/09/2022 8:14,12.0,12 - S.FRANTZISKO-GALTZADA NAGUSIA / GRAN VÍA,20044,P32380,787.0,EFIT,Dbizi Ordinario,43.320596200000004,-1.9716176999999997,43.32072407536458,-1.9677714597512632,2022-09-19 08:07:00,True,True,1890,2822
249,237262,1164834,NORMAL,449,31,2022-09-19 08:07:00,31 - BARCELONA,19/09/2022 8:15,19.0,19 - FRANTZIA PASEALEKUA,2793,E20057,56.0,FIT,Ordinario,43.314595608028654,-1.9802987118099755,43.320297191486155,-1.9729915114194407,2022-09-19 08:07:00,True,True,6037,1855
250,237261,1164835,NORMAL,291,12,2022-09-19 08:07:00,12 - S.FRANTZISKO-GALTZADA NAGUSIA / GRAN VÍA,19/09/2022 8:12,5.0,05 - SAN MARTZIAL,11840,E20007,16.0,FIT,Dbizi Ocasional,43.324102378728114,-1.9758926497243967,43.315366903497775,-1.9802618764162792,2022-09-19 08:07:00,True,True,5990,6164
251,237256,1164840,NORMAL,1089,4,2022-09-19 08:08:00,04 - ANDIA,19/09/2022 8:27,42.0,42 - BERIO,1271,P15851,279.0,FIT,Ordinario,43.32054910899677,-1.9837886884523572,43.30180912833149,-2.0188132383551625,2022-09-19 08:08:00,True,True,6207,278
252,237257,1164839,NORMAL,1134,25,2022-09-19 08:08:00,25 - CORTÁZAR ARKITEKTOAK / ARQUITECTOS,19/09/2022 8:27,43.0,43 - TOLOSA HIRIBIDEA-PSIKOLOGIA,10234,P32425,794.0,EFIT,Dbizi Ordinario,43.31210979333744,-1.9723364800764904,43.30612455217171,-2.00501268456249,2022-09-19 08:08:00,True,True,1616,1816
253,237259,1164837,NORMAL,438,25,2022-09-19 08:08:00,25 - CORTÁZAR ARKITEKTOAK / ARQUITECTOS,19/09/2022 8:15,18.0,18 - TERESA DE CALCUTA,3535,P32361,738.0,EFIT,Dbizi Ordinario,43.310357479459945,-1.976541644892088,43.32011475785114,-1.9679219166566144,2022-09-19 08:08:00,True,True,1626,2818
254,237258,1164838,NORMAL,349,45,2022-09-19 08:08:00,45 - XABIER LIZARDI,19/09/2022 8:14,42.0,42 - BERIO,17543,P32376,769.0,EFIT,Dbizi Ordinario,43.30137966343224,-2.0051629193106653,43.30725311611132,-2.019542879278634,2022-09-19 08:08:00,True,True,1677,2191
255,237260,1164836,NORMAL,140,46,2022-09-19 08:08:00,46 - TOLOSA HIRIBIDEA-AMERIKA,19/09/2022 8:10,43.0,43 - TOLOSA HIRIBIDEA-PSIKOLOGIA,2718,P15967,229.0,FIT,Dbizi Ocasional,43.300776333040055,-1.9952692489049029,43.307422279867964,-2.00376107450833,2022-09-19 08:08:00,True,True,5908,2997
256,237255,1164841,NORMAL,440,25,2022-09-19 08:09:00,25 - CORTÁZAR ARKITEKTOAK / ARQUITECTOS,19/09/2022 8:16,3.0,03 - SANTA KATALINA PLAZATXOA,259,P32370,736.0,EFIT,Ordinario,43.308683461451366,-1.9806107472252767,43.31900245649753,-1.9712603003645408,2022-09-19 08:09:00,True,True,413,1852
257,237254,1164842,NORMAL,920,19,2022-09-19 08:09:00,19 - FRANTZIA PASEALEKUA,19/09/2022 8:24,43.0,43 - TOLOSA HIRIBIDEA-PSIKOLOGIA,22409,P15873,40.0,FIT,Dbizi Ordinario (FNE 50%),43.31925904986946,-1.9798692822035069,43.308403399999996,-2.0035159,2022-09-19 08:09:00,True,True,6182,1806
258,237253,1164843,NORMAL,608,9,2022-09-19 08:09:00,09 - EASO,19/09/2022 8:19,15.0,15 - SEGUNDO IZPIZUA,14351,P32339,731.0,EFIT,Ordinario Grupal FN o FNE -5,43.31358090000001,-1.9840527,43.32529127179914,-1.9743829477397308,2022-09-19 08:09:00,True,True,3092,6089
259,237252,1164844,NORMAL,808,37,2022-09-19 08:09:00,37 - ANDOAIN,19/09/2022 8:23,41.0,41 - TOLOSA HIRIBIDEA-KARLOS SANTAMARIA,17435,P15736,67.0,FIT,Dbizi ORDINARIO (FN 20%),43.29996540408623,-1.993031665960976,43.3060428074182,-2.0059846847952683,2022-09-19 08:09:00,True,True,6213,521
260,237251,1164845,NORMAL,107,7,2022-09-19 08:10:00,07 - MARQUÉS MIRAFLORES,19/09/2022 8:12,47.0,01 - UDALETXEA / AYUNTAMIENTO,1979,P15933,258.0,FIT,Ordinario,43.312343512127626,-1.9847323744837684,43.32295737510103,-1.9918439336918097,2022-09-19 08:10:00,True,True,3601,73
261,237250,1164846,NORMAL,547,45,2022-09-19 08:10:00,45 - XABIER LIZARDI,19/09/2022 8:19,36.0,36 - ERRONDOGAINA / ALTO DE ERRONDO,17166,P32308,712.0,EFIT,Dbizi Ordinario,43.30063746723223,-2.008374165029322,43.30108375,-1.99370405,2022-09-19 08:10:00,True,True,1949,648
262,237249,1164847,NORMAL,301,12,2022-09-19 08:10:00,12 - S.FRANTZISKO-GALTZADA NAGUSIA / GRAN VÍA,19/09/2022 8:15,3.0,03 - SANTA KATALINA PLAZATXOA,6410,P15801,141.0,FIT,Dbizi Ordinario,43.322976714493436,-1.9746637305893449,43.31648987479437,-1.974869607648339,2022-09-19 08:10:00,True,True,606,2846
263,237248,1164848,NORMAL,592,38,2022-09-19 08:11:00,38 - KRISTINA INFANTA,19/09/2022 8:21,4.0,04 - ANDIA,2462,P32392,756.0,EFIT,Ordinario Grupal,43.3151326310733,-2.002680756058865,43.323353060783006,-1.9847839446485982,2022-09-19 08:11:00,True,True,3328,76
264,237247,1164849,NORMAL,736,18,2022-09-19 08:11:00,18 - TERESA DE CALCUTA,19/09/2022 8:24,27.0,27 - PODAVINES,487,P35473,858.0,EFIT,Ordinario Grupal empresa -5,43.31785768354386,-1.9759676426000343,43.29958146485951,-1.9753258433414556,2022-09-19 08:11:00,True,True,1640,4813
265,237246,1164850,NORMAL,406,8,2022-09-19 08:11:00,08 - URDANETA,19/09/2022 8:18,11.0,11 - SAN FRANTZISKO-IPARRAGIRRE,275,P15877,186.0,FIT,Ordinario,43.315587184703595,-1.9812635463548804,43.321947113027534,-1.97780217927808,2022-09-19 08:11:00,True,True,419,6093
266,237245,1164851,NORMAL,1019,9,2022-09-19 08:12:00,09 - EASO,19/09/2022 8:29,38.0,38 - KRISTINA INFANTA,21714,P32336,730.0,EFIT,Dbizi Ordinario,43.31667593716172,-1.9831457063104287,43.31614447546082,-2.0070506896632927,2022-09-19 08:12:00,True,True,6166,4588
267,237244,1164852,NORMAL,1103,28,2022-09-19 08:12:00,28 - ISABEL II,19/09/2022 8:30,38.0,38 - KRISTINA INFANTA,439,P15773,107.0,FIT,Ordinario,43.30250658882015,-1.97945521947234,43.313635806083404,-2.0010057025706023,2022-09-19 08:12:00,True,True,397,3880
268,237243,1164853,NORMAL,779,4,2022-09-19 08:12:00,04 - ANDIA,19/09/2022 8:25,39.0,39 - ZARAUTZ,6314,P32337,715.0,EFIT,Dbizi Ocasional,43.32426616453171,-1.9856722814486536,43.30918902011915,-2.0067611889837944,2022-09-19 08:12:00,True,True,82,3083
269,237240,1164856,NORMAL,763,8,2022-09-19 08:13:00,08 - URDANETA,19/09/2022 8:26,43.0,43 - TOLOSA HIRIBIDEA-PSIKOLOGIA,13391,E20044,85.0,FIT,Dbizi Ordinario Grupal empresa -5,43.31783874418094,-1.9818855268145432,43.306542340534655,-2.007346817060265,2022-09-19 08:13:00,True,True,6168,5494
270,237241,1164855,NORMAL,855,47,2022-09-19 08:13:00,01 - UDALETXEA / AYUNTAMIENTO,19/09/2022 8:27,43.0,43 - TOLOSA HIRIBIDEA-PSIKOLOGIA,10492,P15743,218.0,FIT,Dbizi Ordinario,43.32403958047923,-1.9863070159174063,43.3057348,-2.0154325500000003,2022-09-19 08:13:00,True,True,80,2243
271,237242,1164854,NORMAL,927,25,2022-09-19 08:13:00,25 - CORTÁZAR ARKITEKTOAK / ARQUITECTOS,19/09/2022 8:28,42.0,42 - BERIO,15913,P32408,708.0,EFIT,Dbizi Ocasional,43.303100474642235,-1.9777110886310527,43.30357050422247,-2.0158258866170438,2022-09-19 08:13:00,True,True,6060,1913
272,237236,1164860,NORMAL,171,7,2022-09-19 08:14:00,07 - MARQUÉS MIRAFLORES,19/09/2022 8:17,47.0,01 - UDALETXEA / AYUNTAMIENTO,12870,P15836,190.0,FIT,Ordinario,43.31272779155157,-1.9828148692993808,43.32311258572837,-1.9898859142737078,2022-09-19 08:14:00,True,True,3638,68
273,237239,1164857,NORMAL,672,41,2022-09-19 08:14:00,41 - TOLOSA HIRIBIDEA-KARLOS SANTAMARIA,19/09/2022 8:25,47.0,01 - UDALETXEA / AYUNTAMIENTO,22294,P32429,818.0,EFIT,Dbizi Ordinario,43.312089348702656,-2.0115539827498945,43.32516335,-1.9924888499999984,2022-09-19 08:14:00,True,True,3406,4557
274,237238,1164858,NORMAL,521,20,2022-09-19 08:14:00,20 - TABAKALERA,19/09/2022 8:22,7.0,07 - MARQUÉS MIRAFLORES,20214,P32325,790.0,EFIT,Dbizi Ordinario,43.31753773241605,-1.9733812020352317,43.31332191377626,-1.990832153378411,2022-09-19 08:14:00,True,True,1857,3848
275,237237,1164859,NORMAL,1371,47,2022-09-19 08:14:00,01 - UDALETXEA / AYUNTAMIENTO,19/09/2022 8:37,43.0,43 - TOLOSA HIRIBIDEA-PSIKOLOGIA,2953,P15803,81.0,FIT,Ordinario Grupal,43.32361797909746,-1.9884199452006348,43.30464051520193,-2.004126488153934,2022-09-19 08:14:00,True,True,65,1656
276,237235,1164861,NORMAL,515,27,2022-09-19 08:15:00,27 - PODAVINES,19/09/2022 8:23,47.0,01 - UDALETXEA / AYUNTAMIENTO,3094,P35479,852.0,EFIT,Dbizi Ordinario,43.30401156903519,-1.9740142014405568,43.32293037177242,-1.9869889065001376,2022-09-19 08:15:00,True,True,306,38
277,237234,1164862,NORMAL,303,44,2022-09-19 08:15:00,44 - BERNARDO ESTORNES,19/09/2022 8:20,42.0,42 - BERIO,11554,P35477,854.0,EFIT,Ordinario,43.301319572122814,-2.0103039187024367,43.30424610423496,-2.0179210017023848,2022-09-19 08:15:00,True,True,2255,4712
278,237233,1164863,NORMAL,785,3,2022-09-19 08:15:00,03 - SANTA KATALINA PLAZATXOA,19/09/2022 8:28,53.0,47 - HERRERA,6274,P32368,776.0,EFIT,Dbizi Ordinario,43.31783874418094,-1.9818855268145432,43.32471819774539,-1.9393035734269704,2022-09-19 08:15:00,True,True,6168,4326
279,237232,1164864,NORMAL,1921,12,2022-09-19 08:16:00,12 - S.FRANTZISKO-GALTZADA NAGUSIA / GRAN VÍA,19/09/2022 8:48,46.0,46 - TOLOSA HIRIBIDEA-AMERIKA,14640,P15695,268.0,FIT,Dbizi Ordinario,43.32082336309293,-1.970607082757868,43.298420714780015,-2.0007428038399357,2022-09-19 08:16:00,True,True,2780,1698
280,237231,1164865,NORMAL,1263,28,2022-09-19 08:17:00,28 - ISABEL II,19/09/2022 8:38,40.0,40 - TOLOSA HIRIB.-IRAKASLE ESKOLA/MAGISTERIO,12683,P15785,233.0,FIT,Ordinario,43.30453794694401,-1.9802347624295544,43.305072606930615,-2.0151358016395657,2022-09-19 08:17:00,True,True,388,813
281,237229,1164867,NORMAL,1613,19,2022-09-19 08:18:00,19 - FRANTZIA PASEALEKUA,19/09/2022 8:45,44.0,44 - BERNARDO ESTORNES,20864,P15826,226.0,FIT,Dbizi Ordinario,43.315947287467004,-1.9742567211666235,43.306017656970575,-2.008484346513421,2022-09-19 08:18:00,True,True,2956,2914
